TaxID	Sample	NoReads	TotReads	RelAbundance	AvgRelAbundance	Prevalence	Species	Sociality	Sex	Tissue	Location	NucleotideType	Project.Accession	YearCollected	Month	LibraryLayout	LibrarySelection	SequenceInstrument	Platform_Gen	Platform_Spec	Genus	Tribe	Continent	tax_name	genus	family	order	class	phylum
TRH2	SRR6148373	0	49251	0	0.0104730418242341	0.0769230769230769	Andrena fulva	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR6148377	0	133204	0	0.0104730418242341	0.0769230769230769	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR8335251	0	2362	0	0.0104730418242341	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR8335252	0	2449	0	0.0104730418242341	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR8335253	0	2575	0	0.0104730418242341	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR8335254	0	1938	0	0.0104730418242341	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH3	SRR13404631	0	1922	0	0.0033060845542447	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR13404635	0	49478	0	0.0033060845542447	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR13404640	0	19935	0	0.0033060845542447	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR3383871	0	1008	0	0.0033060845542447	0.0769230769230769	Andrena vaga	Solitary	Female	head and abdomen (pooled 5 females)	Belgium	RNA	PRJNA318490	2015	NA	Single	CDNA	Ion Torrent PGM	Ion Torrent	Ion Torrent	Andrena	Andrenini	Europe	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR6148365	0	47595	0	0.0033060845542447	0.0769230769230769	Andrena cineraria	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR6148367	0	113354	0	0.0033060845542447	0.0769230769230769	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR6148373	0	49251	0	0.0033060845542447	0.0769230769230769	Andrena fulva	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR6148377	0	133204	0	0.0033060845542447	0.0769230769230769	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR8335251	0	2362	0	0.0033060845542447	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR8335252	0	2449	0	0.0033060845542447	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR8335253	0	2575	0	0.0033060845542447	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH3	SRR8335254	0	1938	0	0.0033060845542447	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH4	SRR13404631	0	1922	0	0.00131337605579584	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR13404635	0	49478	0	0.00131337605579584	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR13404640	0	19935	0	0.00131337605579584	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR3383871	0	1008	0	0.00131337605579584	0.0769230769230769	Andrena vaga	Solitary	Female	head and abdomen (pooled 5 females)	Belgium	RNA	PRJNA318490	2015	NA	Single	CDNA	Ion Torrent PGM	Ion Torrent	Ion Torrent	Andrena	Andrenini	Europe	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR6148365	0	47595	0	0.00131337605579584	0.0769230769230769	Andrena cineraria	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR6148367	0	113354	0	0.00131337605579584	0.0769230769230769	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR6148373	0	49251	0	0.00131337605579584	0.0769230769230769	Andrena fulva	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR6148377	0	133204	0	0.00131337605579584	0.0769230769230769	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR8335251	0	2362	0	0.00131337605579584	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR8335252	0	2449	0	0.00131337605579584	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR8335253	0	2575	0	0.00131337605579584	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH4	SRR8335254	0	1938	0	0.00131337605579584	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bombilactobacillus	Bombilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH7	SRR13404633	0	6794	0	0.303646430100611	0.461538461538462	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	SRR13404635	0	49478	0	0.303646430100611	0.461538461538462	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	SRR3383871	0	1008	0	0.303646430100611	0.461538461538462	Andrena vaga	Solitary	Female	head and abdomen (pooled 5 females)	Belgium	RNA	PRJNA318490	2015	NA	Single	CDNA	Ion Torrent PGM	Ion Torrent	Ion Torrent	Andrena	Andrenini	Europe	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	SRR8335251	0	2362	0	0.303646430100611	0.461538461538462	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	SRR8335252	0	2449	0	0.303646430100611	0.461538461538462	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	SRR8335253	0	2575	0	0.303646430100611	0.461538461538462	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	SRR8335254	0	1938	0	0.303646430100611	0.461538461538462	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR13404631	0	1922	0	0.000150489089541008	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR13404633	0	6794	0	0.000150489089541008	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR13404635	0	49478	0	0.000150489089541008	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR3383871	0	1008	0	0.000150489089541008	0.0769230769230769	Andrena vaga	Solitary	Female	head and abdomen (pooled 5 females)	Belgium	RNA	PRJNA318490	2015	NA	Single	CDNA	Ion Torrent PGM	Ion Torrent	Ion Torrent	Andrena	Andrenini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR6148365	0	47595	0	0.000150489089541008	0.0769230769230769	Andrena cineraria	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR6148367	0	113354	0	0.000150489089541008	0.0769230769230769	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR6148373	0	49251	0	0.000150489089541008	0.0769230769230769	Andrena fulva	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR6148377	0	133204	0	0.000150489089541008	0.0769230769230769	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR8335251	0	2362	0	0.000150489089541008	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR8335252	0	2449	0	0.000150489089541008	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR8335253	0	2575	0	0.000150489089541008	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR8335254	0	1938	0	0.000150489089541008	0.0769230769230769	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH16	SRR13404631	0	1922	0	0.00130155323173624	0.153846153846154	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR13404635	0	49478	0	0.00130155323173624	0.153846153846154	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR13404640	0	19935	0	0.00130155323173624	0.153846153846154	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR3383871	0	1008	0	0.00130155323173624	0.153846153846154	Andrena vaga	Solitary	Female	head and abdomen (pooled 5 females)	Belgium	RNA	PRJNA318490	2015	NA	Single	CDNA	Ion Torrent PGM	Ion Torrent	Ion Torrent	Andrena	Andrenini	Europe	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR6148365	0	47595	0	0.00130155323173624	0.153846153846154	Andrena cineraria	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR6148373	0	49251	0	0.00130155323173624	0.153846153846154	Andrena fulva	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR6148377	0	133204	0	0.00130155323173624	0.153846153846154	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR8335251	0	2362	0	0.00130155323173624	0.153846153846154	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR8335252	0	2449	0	0.00130155323173624	0.153846153846154	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR8335253	0	2575	0	0.00130155323173624	0.153846153846154	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR8335254	0	1938	0	0.00130155323173624	0.153846153846154	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH17	SRR13404631	0	1922	0	0.00347603669270585	0.153846153846154	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR13404633	0	6794	0	0.00347603669270585	0.153846153846154	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR3383871	0	1008	0	0.00347603669270585	0.153846153846154	Andrena vaga	Solitary	Female	head and abdomen (pooled 5 females)	Belgium	RNA	PRJNA318490	2015	NA	Single	CDNA	Ion Torrent PGM	Ion Torrent	Ion Torrent	Andrena	Andrenini	Europe	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR6148365	0	47595	0	0.00347603669270585	0.153846153846154	Andrena cineraria	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR6148367	0	113354	0	0.00347603669270585	0.153846153846154	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR6148373	0	49251	0	0.00347603669270585	0.153846153846154	Andrena fulva	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR6148377	0	133204	0	0.00347603669270585	0.153846153846154	Andrena haemorrhoa	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Andrena	Andrenini	Europe	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR8335251	0	2362	0	0.00347603669270585	0.153846153846154	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR8335252	0	2449	0	0.00347603669270585	0.153846153846154	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR8335253	0	2575	0	0.00347603669270585	0.153846153846154	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR8335254	0	1938	0	0.00347603669270585	0.153846153846154	Andrena camellia	Solitary	Female	whole body	China	RNA	PRJNA510543	2017	NA	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH18	SRR13404631	0	1922	0	0.00015820647874824	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Aeromonas	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria
TRH18	SRR13404633	0	6794	0	0.00015820647874824	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Aeromonas	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria
TRH18	SRR13404635	0	49478	0	0.00015820647874824	0.0769230769230769	Andrena 	Solitary	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Andrena	Andrenini	Asia	Aeromonas	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria
